experiment,scenario,strategy,variant,param,value,seed,asr_final,asr_post_mean,false_retrieval_rate,answer_flip_rate,exposure_final,propagation_final,propagation_peak,honest_relay_fraction,clean_accuracy_final,clean_accuracy_mean,clean_unknown_final,target_accuracy_final,fp_reject_rate,fn_accept_rate,fn_accept_injected,recovery_rounds,recovered,context_tokens_per_query,scored_per_query,verifier_lookups,messages,n_honest
agents,none,provenance,default,n_agents,6,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,51.4857,12,0,150,5
agents,none,provenance,default,n_agents,6,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,1,,,1,52.0386,12,0,150,5
agents,none,provenance,default,n_agents,6,1003,0.0333333,0.0625,0.166667,0.025,,,,,0.875,0.866667,0.05,0.966667,0,1,,,1,51.8071,12,0,150,5
agents,none,provenance,default,n_agents,6,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,50.9629,12,0,150,5
agents,none,provenance,default,n_agents,6,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,51.9129,12,0,150,5
agents,none,provenance,default,n_agents,6,1006,0,0,0,0,,,,,1,1,0,0.966667,0,1,,,1,52.2129,12,0,150,5
agents,none,provenance,default,n_agents,6,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,51.6429,12,0,150,5
agents,none,provenance,default,n_agents,10,1000,0.166667,0.150463,0.150463,0.0115741,,,,,1,1,0,0.833333,0,1,,,1,51.4976,12,0,270,9
agents,none,provenance,default,n_agents,10,1001,0,0,0,0,,,,,0.986111,0.967593,0.0138889,1,0,1,,,1,51.5032,12,0,270,9
agents,none,provenance,default,n_agents,10,1002,0,0,0,0,,,,,1,1,0,1,0,1,,,1,52.0865,12,0,270,9
agents,none,provenance,default,n_agents,10,1003,0.0185185,0.0324074,0.148148,0,,,,,1,1,0,0.981481,0,1,,,1,51.827,12,0,270,9
agents,none,provenance,default,n_agents,10,1004,0.148148,0.127315,0.127315,0.12037,,,,,1,1,0,0.851852,0,1,,,1,50.9921,12,0,270,9
agents,none,provenance,default,n_agents,10,1005,0.0185185,0.0393519,0.162037,0.0231481,,,,,1,1,0,0.981481,0,1,,,1,51.9024,12,0,270,9
agents,none,provenance,default,n_agents,10,1006,0,0,0,0,,,,,1,1,0,1,0,1,,,1,52.1437,12,0,270,9
agents,none,provenance,default,n_agents,10,1007,0,0,0,0,,,,,0.986111,0.981481,0.0138889,1,0,1,,,1,51.6444,12,0,270,9
agents,none,provenance,default,n_agents,16,1000,0,0,0,0,,,,,1,1,0,1,0,,,,1,51.4871,11.9533,0,450,15
agents,none,provenance,default,n_agents,16,1001,0,0,0,0,,,,,1,0.986111,0,1,0,1,,,1,51.419,12,0,450,15
agents,none,provenance,default,n_agents,16,1002,0,0,0,0,,,,,1,0.991667,0,1,0,1,,,1,52.0948,11.92,0,450,15
agents,none,provenance,default,n_agents,16,1003,0,0,0,0,,,,,1,0.997222,0,1,0,1,,,1,51.8638,12,0,450,15
agents,none,provenance,default,n_agents,16,1004,0,0,0,0,,,,,1,1,0,0.988889,0,1,,,1,51.0414,11.9533,0,450,15
agents,none,provenance,default,n_agents,16,1005,0,0,0,0,,,,,0.983333,0.977778,0.0166667,1,0,1,,,1,51.9152,11.98,0,450,15
agents,none,provenance,default,n_agents,16,1006,0.0666667,0.0763889,0.1375,0.075,,,,,0.916667,0.908333,0.0166667,0.933333,0,1,,,1,52.09,11.9667,0,450,15
agents,none,provenance,default,n_agents,16,1007,0,0,0,0,,,,,1,1,0,1,0,1,,,1,51.6029,11.8933,0,450,15
agents,none,verified,default,n_agents,4,1000,0,0,0,0,,,,,1,0.972222,0,1,0,0.75,,,1,54.4262,12,84,90,3
agents,none,verified,default,n_agents,4,1001,0.166667,0.152778,0.152778,0.152778,,,,,0.875,0.861111,0,0.833333,0,0.75,,,1,54.4286,12,130,90,3
agents,none,verified,default,n_agents,4,1002,0,0,0,0,,,,,0.958333,0.958333,0.0416667,1,0,0,,,1,55.1286,12,156,90,3
agents,none,verified,default,n_agents,4,1003,0,0,0,0,,,,,1,1,0,1,0,0.428571,,,1,54.8333,12,128,90,3
agents,none,verified,default,n_agents,4,1004,0,0,0,0,,,,,0.958333,0.958333,0,1,0,1,,,1,53.9976,12,124,90,3
agents,none,verified,default,n_agents,4,1005,0,0,0,0,,,,,1,1,0,1,0,0,,,1,54.8619,12,91,90,3
agents,none,verified,default,n_agents,4,1006,0,0,0,0,,,,,0.958333,0.958333,0.0416667,1,0,0.75,,,1,55.1333,12,124,90,3
agents,none,verified,default,n_agents,4,1007,0.0555556,0.0555556,0.166667,0.0555556,,,,,1,1,0,0.944444,0,0.857143,,,1,54.6405,12,125,90,3
agents,none,verified,default,n_agents,6,1000,0.0666667,0.0833333,0.166667,0.0166667,,,,,0.95,0.933333,0.05,0.8,0,0.909091,,,1,54.4829,12,117,150,5
agents,none,verified,default,n_agents,6,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,223,150,5
agents,none,verified,default,n_agents,6,1002,0,0,0,0,,,,,0.85,0.85,0.15,0.966667,0,0,,,1,55.04,12,233,150,5
agents,none,verified,default,n_agents,6,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,54.8257,12,212,150,5
agents,none,verified,default,n_agents,6,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,209,150,5
agents,none,verified,default,n_agents,6,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,157,150,5
agents,none,verified,default,n_agents,6,1006,0,0,0,0,,,,,1,1,0,1,0,0.833333,,,1,55.2257,12,215,150,5
agents,none,verified,default,n_agents,6,1007,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,54.6429,12,204,150,5
agents,none,verified,default,n_agents,10,1000,0,0,0,0,,,,,1,0.990741,0,0.907407,0,0,,,1,54.5016,12,241,270,9
agents,none,verified,default,n_agents,10,1001,0,0,0,0,,,,,0.986111,0.967593,0.0138889,1,0,1,,,1,54.5032,12,417,270,9
agents,none,verified,default,n_agents,10,1002,0,0,0,0,,,,,1,1,0,1,0,0,,,1,55.0905,12,451,270,9
agents,none,verified,default,n_agents,10,1003,0,0,0,0,,,,,1,1,0,0.962963,0,0.818182,,,1,54.823,12,408,270,9
agents,none,verified,default,n_agents,10,1004,0,0,0,0,,,,,1,1,0,1,0,0.888889,,,1,54.0087,12,362,270,9
agents,none,verified,default,n_agents,10,1005,0.0185185,0.0393519,0.162037,0.0231481,,,,,1,1,0,0.981481,0,1,,,1,54.9024,12,296,270,9
agents,none,verified,default,n_agents,10,1006,0,0,0,0,,,,,1,1,0,1,0,1,,,1,55.1437,12,408,270,9
agents,none,verified,default,n_agents,10,1007,0,0,0,0,,,,,1,0.990741,0,1,0,0.9,,,1,54.6429,12,386,270,9
agents,none,verified,default,n_agents,16,1000,0,0,0,0,,,,,1,1,0,1,0,,,,1,54.4871,11.9533,430,450,15
agents,none,verified,default,n_agents,16,1001,0,0,0,0,,,,,0.991667,0.988889,0.00833333,1,0,0,,,1,54.4495,12,684,450,15
agents,none,verified,default,n_agents,16,1002,0,0,0,0,,,,,1,0.994444,0,1,0,0.9375,,,1,55.0867,11.92,770,450,15
agents,none,verified,default,n_agents,16,1003,0,0,0,0,,,,,0.983333,0.969444,0,1,0,0.833333,,,1,54.8595,12,674,450,15
agents,none,verified,default,n_agents,16,1004,0,0,0,0,,,,,0.991667,0.986111,0.00833333,1,0,0,,,1,54.0376,11.9533,628,450,15
agents,none,verified,default,n_agents,16,1005,0,0,0,0,,,,,0.983333,0.975,0.0166667,1,0,0.966667,,,1,54.9186,11.98,488,450,15
agents,none,verified,default,n_agents,16,1006,0.0444444,0.0652778,0.154167,0.0611111,,,,,0.991667,0.991667,0.00833333,0.955556,0,0.882353,,,1,55.1371,11.9667,661,450,15
agents,none,verified,default,n_agents,16,1007,0,0,0,0,,,,,0.991667,0.991667,0.00833333,1,0,0.928571,,,1,54.5962,11.8933,652,450,15
agents,none,quarantine,default,n_agents,4,1000,0,0,0,0,,,,,1,0.972222,0,1,0,0.75,,,1,54.4262,12,80,93,3
agents,none,quarantine,default,n_agents,4,1001,0.166667,0.166667,0.166667,0.166667,,,,,0.875,0.847222,0,0.833333,0,0.75,,,1,54.3762,12,130,96,3
agents,none,quarantine,default,n_agents,4,1002,0,0,0,0,,,,,1,1,0,1,0,0,,,1,55.0952,12,160,93,3
agents,none,quarantine,default,n_agents,4,1003,0,0,0,0,,,,,0.625,0.597222,0.375,0.611111,0.315152,0.428571,,,1,55.0214,12,69,102,3
agents,none,quarantine,default,n_agents,4,1004,0,0,0,0,,,,,0.958333,0.958333,0,1,0,1,,,1,53.9976,12,126,90,3
agents,none,quarantine,default,n_agents,4,1005,0,0,0,0,,,,,1,1,0,1,0,0,,,1,54.8619,12,94,93,3
agents,none,quarantine,default,n_agents,4,1006,0,0,0,0,,,,,1,1,0,1,0,0.5,,,1,55.1667,12,132,93,3
agents,none,quarantine,default,n_agents,4,1007,0.0555556,0.0555556,0.166667,0.0555556,,,,,1,1,0,0.944444,0,0.857143,,,1,54.6405,12,122,93,3
agents,none,quarantine,default,n_agents,6,1000,0.133333,0.129167,0.1625,0,,,,,0.975,0.958333,0.025,0.733333,0,0.909091,,,1,54.4843,12,127,155,5
agents,none,quarantine,default,n_agents,6,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,224,150,5
agents,none,quarantine,default,n_agents,6,1002,0,0,0,0,,,,,0.9,0.883333,0.1,1,0,0,,,1,55.0229,12,240,155,5
agents,none,quarantine,default,n_agents,6,1003,0,0,0,0,,,,,0.975,0.975,0.025,0.966667,0.0265252,0.571429,,,1,54.83,12,210,160,5
agents,none,quarantine,default,n_agents,6,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,210,150,5
agents,none,quarantine,default,n_agents,6,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,160,150,5
agents,none,quarantine,default,n_agents,6,1006,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,55.23,12,199,155,5
agents,none,quarantine,default,n_agents,6,1007,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,54.6429,12,211,155,5
agents,none,quarantine,default,n_agents,10,1000,0,0,0,0,,,,,1,1,0,0.851852,0,0,,,1,54.5008,12,239,279,9
agents,none,quarantine,default,n_agents,10,1001,0,0,0,0,,,,,0.986111,0.967593,0.0138889,1,0,1,,,1,54.5032,12,418,270,9
agents,none,quarantine,default,n_agents,10,1002,0,0,0,0,,,,,0.972222,0.962963,0.0277778,1,0,0,,,1,55.0905,12,439,279,9
agents,none,quarantine,default,n_agents,10,1003,0,0,0,0,,,,,1,1,0,1,0,0.8,,,1,54.8214,12,410,288,9
agents,none,quarantine,default,n_agents,10,1004,0,0,0,0,,,,,1,0.99537,0,1,0,0.875,,,1,53.9976,12,368,279,9
agents,none,quarantine,default,n_agents,10,1005,0.0185185,0.0393519,0.162037,0.0231481,,,,,1,1,0,0.981481,0,1,,,1,54.9024,12,302,270,9
agents,none,quarantine,default,n_agents,10,1006,0,0,0,0,,,,,1,1,0,1,0,1,,,1,55.1437,12,419,270,9
agents,none,quarantine,default,n_agents,10,1007,0,0,0,0,,,,,1,1,0,1,0,0.9,,,1,54.6421,12,396,279,9
agents,none,quarantine,default,n_agents,16,1000,0,0,0,0,,,,,1,1,0,1,0,,,,1,54.4871,11.9533,430,450,15
agents,none,quarantine,default,n_agents,16,1001,0,0,0,0,,,,,1,0.994444,0,0.977778,0,0,,,1,54.4538,12,698,465,15
agents,none,quarantine,default,n_agents,16,1002,0,0,0,0,,,,,0.983333,0.983333,0.0166667,1,0,0.9375,,,1,55.0824,11.92,773,465,15
agents,none,quarantine,default,n_agents,16,1003,0,0,0,0,,,,,0.983333,0.977778,0.00833333,1,0.00334728,0.833333,,,1,54.859,11.9667,687,495,15
agents,none,quarantine,default,n_agents,16,1004,0,0,0,0,,,,,1,1,0,1,0,0,,,1,54.051,11.9533,646,465,15
agents,none,quarantine,default,n_agents,16,1005,0,0,0,0,,,,,1,0.988889,0,0.988889,0,0.967742,,,1,54.9205,11.9733,500,465,15
agents,none,quarantine,default,n_agents,16,1006,0.0444444,0.0625,0.143056,0.0444444,,,,,1,0.994444,0,0.955556,0,0.882353,,,1,55.1129,11.9667,691,480,15
agents,none,quarantine,default,n_agents,16,1007,0,0,0,0,,,,,1,1,0,1,0,0.928571,,,1,54.5924,11.8933,655,465,15
agents,forged_meta,naive,default,n_agents,4,1000,0,0.0902778,0.861111,0.0763889,1,0.333333,0.333333,0.333333,0.916667,0.916667,0.0833333,1,0,1,1,6,1,36.4262,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1001,0.277778,0.5,0.902778,0.416667,0.944444,0.277778,0.277778,0.294118,0.875,0.861111,0,0.722222,0,1,1,8,0,36.4333,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1002,0,0.0833333,0.916667,0.0694444,1,0.333333,0.333333,0.333333,0.916667,0.916667,0.0833333,1,0,1,1,5,1,37.1714,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1003,0.277778,0.277778,0.909722,0.236111,0.944444,0.277778,0.277778,0.294118,1,1,0,0.722222,0,1,1,8,0,36.8262,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1004,0.111111,0.0763889,0.854167,0.0763889,1,0.333333,0.333333,0.333333,1,1,0,0.888889,0,1,1,8,0,35.9238,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1005,0.166667,0.166667,0.840278,0.166667,0.944444,0.277778,0.277778,0.294118,1,1,0,0.833333,0,1,1,8,0,36.919,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1006,0.111111,0.131944,0.847222,0.0833333,1,0.333333,0.333333,0.333333,0.958333,0.958333,0.0416667,0.888889,0,1,1,8,0,37.1571,3,0,92,3
agents,forged_meta,naive,default,n_agents,4,1007,0.111111,0.131944,0.902778,0.131944,0.944444,0.277778,0.277778,0.294118,1,1,0,0.888889,0,1,1,8,0,36.6405,3,0,92,3
agents,forged_meta,naive,default,n_agents,6,1000,0.233333,0.333333,0.795833,0.179167,0.833333,0.433333,0.433333,0.52,1,1,0,0.766667,0,1,1,8,0,36.4757,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1001,0.266667,0.295833,0.804167,0.158333,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.733333,0,1,1,8,0,36.4829,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1002,0,0.0166667,0.708333,0.0166667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,1,0,1,1,2,1,37.1186,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1003,0,0.05,0.6625,0.00833333,0.833333,0.433333,0.433333,0.52,0.8,0.808333,0.075,1,0,1,1,3,1,36.7986,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1004,0,0.0916667,0.7625,0.0833333,0.9,0.5,0.5,0.555556,0.9,0.891667,0,1,0,1,1,6,1,35.95,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1005,0.133333,0.133333,0.708333,0.108333,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.866667,0,1,1,8,0,36.9129,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1006,0.0333333,0.0625,0.595833,0.0625,0.733333,0.333333,0.333333,0.454545,1,1,0,0.966667,0,1,1,6,1,37.2043,3,0,152,5
agents,forged_meta,naive,default,n_agents,6,1007,0.1,0.108333,0.654167,0.108333,0.8,0.4,0.4,0.5,1,1,0,0.9,0,1,1,8,0,36.6429,3,0,152,5
agents,forged_meta,naive,default,n_agents,10,1000,0.259259,0.24537,0.594907,0.0787037,0.722222,0.5,0.5,0.692308,1,0.990741,0,0.740741,0,1,1,8,0,36.4952,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1001,0.314815,0.273148,0.534722,0.24537,0.759259,0.537037,0.537037,0.707317,1,0.990741,0,0.685185,0,1,1,8,0,36.4984,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1002,0.0925926,0.0856481,0.50463,0.0787037,0.814815,0.592593,0.592593,0.727273,1,0.990741,0,0.907407,0,1,1,8,0,37.1341,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1003,0.166667,0.159722,0.518519,0.115741,0.611111,0.388889,0.388889,0.636364,0.986111,0.986111,0.0138889,0.833333,0,1,1,8,0,36.8183,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1004,0.166667,0.18287,0.555556,0.171296,0.611111,0.388889,0.388889,0.636364,1,0.99537,0,0.833333,0,1,1,8,0,35.9857,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1005,0,0.0185185,0.576389,0,0.722222,0.5,0.5,0.692308,1,1,0,1,0,1,1,0,1,36.9032,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1006,0.0555556,0.0694444,0.502315,0.0671296,0.703704,0.481481,0.481481,0.684211,1,1,0,0.944444,0,1,1,8,0,37.1444,3,0,272,9
agents,forged_meta,naive,default,n_agents,10,1007,0.0925926,0.106481,0.585648,0.099537,0.87037,0.648148,0.648148,0.744681,1,0.986111,0,0.907407,0,1,1,8,0,36.6421,3,0,272,9
agents,forged_meta,naive,default,n_agents,16,1000,0.0333333,0.0416667,0.347222,0.0388889,0.588889,0.455556,0.455556,0.773585,1,1,0,0.944444,0,1,1,3,1,36.499,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1001,0.0555556,0.0527778,0.419444,0.0388889,0.744444,0.611111,0.611111,0.820896,0.983333,0.972222,0.0166667,0.933333,0,1,1,8,0,36.439,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1002,0,0.0125,0.338889,0.00416667,0.5,0.366667,0.366667,0.733333,0.991667,0.991667,0.00833333,0.988889,0,1,1,0,1,37.1186,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1003,0,0.0152778,0.327778,0.00694444,0.477778,0.344444,0.344444,0.72093,0.983333,0.980556,0.00833333,1,0,1,1,0,1,36.8652,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1004,0.0333333,0.0305556,0.352778,0.0208333,0.611111,0.477778,0.477778,0.781818,1,0.997222,0,0.966667,0,1,1,0,1,36.0286,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1005,0,0.0319444,0.3125,0.0263889,0.5,0.366667,0.366667,0.733333,1,0.988889,0,1,0,1,1,1,1,36.9138,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1006,0.0444444,0.0569444,0.408333,0.0444444,0.377778,0.244444,0.244444,0.647059,0.991667,0.988889,0,0.955556,0,1,1,7,1,37.0962,3,0,452,15
agents,forged_meta,naive,default,n_agents,16,1007,0,0.0319444,0.306944,0.0236111,0.511111,0.377778,0.377778,0.73913,1,1,0,1,0,1,1,3,1,36.6029,3,0,452,15
agents,forged_meta,provenance,default,n_agents,4,1000,0.222222,0.305556,0.861111,0.291667,1,0.333333,0.333333,0.333333,0.916667,0.916667,0.0833333,0.777778,0,1,1,8,0,51.4262,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1001,0.388889,0.604167,0.902778,0.520833,0.944444,0.277778,0.277778,0.294118,0.875,0.861111,0,0.611111,0,1,1,8,0,51.4333,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1002,0,0.131944,0.916667,0.118056,1,0.333333,0.333333,0.333333,0.916667,0.916667,0.0833333,1,0,1,1,7,1,52.1714,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1003,0.5,0.527778,0.909722,0.486111,0.944444,0.277778,0.277778,0.294118,1,1,0,0.5,0,1,1,8,0,51.8262,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1004,0.222222,0.256944,0.854167,0.256944,1,0.333333,0.333333,0.333333,0.958333,0.958333,0,0.777778,0,1,1,8,0,50.9238,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1005,0.222222,0.326389,0.840278,0.326389,0.944444,0.277778,0.277778,0.294118,1,1,0,0.777778,0,1,1,8,0,51.919,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1006,0.277778,0.305556,0.847222,0.256944,1,0.333333,0.333333,0.333333,0.958333,0.958333,0.0416667,0.722222,0,1,1,8,0,52.1571,12,0,92,3
agents,forged_meta,provenance,default,n_agents,4,1007,0.111111,0.229167,0.902778,0.229167,0.944444,0.277778,0.277778,0.294118,1,1,0,0.888889,0,1,1,8,0,51.6405,12,0,92,3
agents,forged_meta,provenance,default,n_agents,6,1000,0.3,0.4125,0.795833,0.258333,0.833333,0.433333,0.433333,0.52,1,1,0,0.7,0,1,1,8,0,51.4757,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1001,0.333333,0.375,0.804167,0.2375,0.766667,0.366667,0.366667,0.478261,0.95,0.95,0.05,0.666667,0,1,1,8,0,51.4829,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1002,0.0666667,0.0666667,0.708333,0.0666667,0.9,0.5,0.5,0.555556,0.925,0.925,0.075,0.933333,0,1,1,8,0,52.1186,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1003,0.2,0.225,0.6625,0.183333,0.833333,0.433333,0.433333,0.52,0.85,0.85,0.075,0.8,0,1,1,8,0,51.7986,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1004,0.166667,0.245833,0.7625,0.2375,0.9,0.5,0.5,0.555556,0.9,0.891667,0,0.833333,0,1,1,8,0,50.95,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1005,0.233333,0.275,0.708333,0.25,0.833333,0.433333,0.433333,0.52,0.95,0.95,0.05,0.766667,0,1,1,8,0,51.9129,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1006,0.166667,0.166667,0.595833,0.166667,0.733333,0.333333,0.333333,0.454545,1,1,0,0.833333,0,1,1,8,0,52.2043,12,0,152,5
agents,forged_meta,provenance,default,n_agents,6,1007,0.2,0.208333,0.654167,0.208333,0.8,0.4,0.4,0.5,1,1,0,0.8,0,1,1,8,0,51.6429,12,0,152,5
agents,forged_meta,provenance,default,n_agents,10,1000,0.277778,0.273148,0.594907,0.106481,0.722222,0.5,0.5,0.692308,1,0.990741,0,0.722222,0,1,1,8,0,51.4952,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1001,0.240741,0.25,0.534722,0.222222,0.759259,0.537037,0.537037,0.707317,1,0.990741,0,0.759259,0,1,1,8,0,51.4984,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1002,0.0925926,0.111111,0.50463,0.104167,0.814815,0.592593,0.592593,0.727273,1,0.990741,0,0.907407,0,1,1,8,0,52.1341,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1003,0.0925926,0.106481,0.518519,0.0625,0.611111,0.388889,0.388889,0.636364,0.986111,0.986111,0.0138889,0.907407,0,0.966102,1,8,0,51.8183,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1004,0.222222,0.259259,0.555556,0.247685,0.611111,0.388889,0.388889,0.636364,1,0.99537,0,0.777778,0,1,1,8,0,50.9857,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1005,0.166667,0.208333,0.576389,0.189815,0.722222,0.5,0.5,0.692308,1,1,0,0.833333,0,1,1,8,0,51.9032,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1006,0.0740741,0.101852,0.502315,0.099537,0.703704,0.481481,0.481481,0.684211,1,1,0,0.925926,0,1,1,8,0,52.1444,12,0,272,9
agents,forged_meta,provenance,default,n_agents,10,1007,0.111111,0.150463,0.585648,0.143519,0.87037,0.648148,0.648148,0.744681,1,0.986111,0,0.888889,0,1,1,8,0,51.6421,12,0,272,9
agents,forged_meta,provenance,default,n_agents,16,1000,0.0333333,0.05,0.347222,0.0472222,0.588889,0.455556,0.455556,0.773585,1,1,0,0.944444,0,1,1,3,1,51.499,11.9533,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1001,0.0555556,0.075,0.419444,0.0611111,0.744444,0.611111,0.611111,0.820896,0.983333,0.972222,0.0166667,0.933333,0,1,1,8,0,51.439,12,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1002,0.0333333,0.0444444,0.338889,0.0361111,0.5,0.366667,0.366667,0.733333,0.991667,0.991667,0.00833333,0.955556,0,1,1,4,1,52.1186,11.92,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1003,0.0333333,0.0777778,0.327778,0.0694444,0.477778,0.344444,0.344444,0.72093,0.983333,0.980556,0.00833333,0.966667,0,1,1,7,1,51.8652,12,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1004,0.0333333,0.0472222,0.352778,0.0375,0.611111,0.477778,0.477778,0.781818,1,0.997222,0,0.966667,0,1,1,3,1,51.0286,11.9533,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1005,0.0333333,0.1,0.3125,0.0944444,0.5,0.366667,0.366667,0.733333,1,0.988889,0,0.966667,0,1,1,7,1,51.9138,11.98,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1006,0.122222,0.170833,0.408333,0.158333,0.377778,0.244444,0.244444,0.647059,0.916667,0.919444,0,0.877778,0,1,1,8,0,52.0962,11.9667,0,452,15
agents,forged_meta,provenance,default,n_agents,16,1007,0.0111111,0.0458333,0.306944,0.0375,0.511111,0.377778,0.377778,0.73913,1,1,0,0.988889,0,1,1,3,1,51.6029,11.8933,0,452,15
agents,forged_meta,verified,default,n_agents,4,1000,0.222222,0.263889,0.569444,0.256944,0.888889,0.222222,0.222222,0.25,0.916667,0.916667,0.0833333,0.777778,0,0.75,0.75,8,0,54.4262,12,88,92,3
agents,forged_meta,verified,default,n_agents,4,1001,0.277778,0.5625,0.777778,0.5,0.944444,0.277778,0.277778,0.294118,0.833333,0.833333,0.0416667,0.722222,0,0.84,0.882353,8,0,54.4571,12,128,92,3
agents,forged_meta,verified,default,n_agents,4,1002,0,0.0486111,0.604167,0.0486111,0.888889,0.222222,0.222222,0.25,0.958333,0.958333,0.0416667,1,0,0.705882,0.75,7,1,55.1714,12,156,92,3
agents,forged_meta,verified,default,n_agents,4,1003,0.111111,0.145833,0.305556,0.145833,0.777778,0.111111,0.111111,0.142857,1,1,0,0.888889,0,0.428571,0.428571,8,0,54.8333,12,133,92,3
agents,forged_meta,verified,default,n_agents,4,1004,0.0555556,0.0555556,0.3125,0.0555556,0.777778,0.111111,0.111111,0.142857,0.958333,0.958333,0,0.944444,0,0.529412,0.428571,8,0,53.9238,12,128,92,3
agents,forged_meta,verified,default,n_agents,4,1005,0.111111,0.173611,0.534722,0.173611,0.833333,0.166667,0.166667,0.2,1,1,0,0.888889,0,0.6875,0.733333,8,0,54.8714,12,99,92,3
agents,forged_meta,verified,default,n_agents,4,1006,0,0.0902778,0.430556,0.0902778,0.833333,0.166667,0.166667,0.2,0.958333,0.958333,0.0416667,1,0,0.631579,0.6,5,1,55.1571,12,135,92,3
agents,forged_meta,verified,default,n_agents,4,1007,0.0555556,0.0763889,0.604167,0.0763889,0.833333,0.166667,0.166667,0.2,1,1,0,0.944444,0,0.772727,0.733333,8,0,54.6405,12,128,92,3
agents,forged_meta,verified,default,n_agents,6,1000,0.2,0.220833,0.579167,0.175,0.766667,0.366667,0.366667,0.478261,1,1,0,0.666667,0,0.852941,0.826087,8,0,54.4743,12,125,152,5
agents,forged_meta,verified,default,n_agents,6,1001,0.333333,0.3875,0.708333,0.25,0.866667,0.466667,0.466667,0.538462,0.95,0.95,0.05,0.666667,0,0.95122,0.923077,8,0,54.4829,12,224,152,5
